id,code,name,code_old,name_old
activity_11101,0111.9,"Cultivo de otros cereales, legumbres y semillas oleaginosas n.c.p",11101,CULTIVO Y VENTA DE CEREALES
activity_11102,0126.1,Cultivo de palma africana (aceitera),11102,CULTIVO DE PALMA AFRICANA Y OTROS FRUTOS OLEAGINOSOS
activity_11103,0130.0,Propagación de plantas,11103,CULTIVO Y COMERCIALIZACIÓN DE CESPED
activity_11218,0113.9,"Cultivo de otras hortalizas, raíces o tubérculos n.c.p",11218,PRODUCCIÓN DE MINIVEGETALES
activity_11231,0111.9,"Cultivo de otros cereales, legumbres y semillas oleaginosas n.c.p",11231,CULTIVO HORTALIZAS LEGUMBRES ESPECIALIDADES HORTÍCOLAS PRODUCTOS VIVERO GRAVADOS IVA
activity_11301,0128.0,"Cultivo de especies de plantas aromáticas, medicinales y farmacéuticas",11301,CULTIVO DE ESPECIAS DE TODO TIPO
activity_11302,0122.9,Cultivo de otras frutas tropicales y subtropicales,11302,CULTIVO DE FRUTAS
activity_11322,0125.0,Cultivo de otros frutos y nueces de árboles y arbustos ,11322,CULTIVO DE SEMILLAS COMESTIBLES Y GERMINACION DE SEMILLAS OLEAGINOSAS
activity_11329,0127.9,"Cultivo de otras plantas con las que se preparan bebidas, excepto el cultivo de café n.c.p",11329,CULTIVO DE PLANTAS PARA PREPARAR BEBIDAS Y MEDICINAS
activity_11349,0127.9,"Cultivo de otras plantas con las que se preparan bebidas, excepto el cultivo de café n.c.p",11349,CULTIVO DE CACAO
activity_11401,0127.1,Cultivo de café,11401,CULTIVO DE CAFE
activity_11701,0114.0,Cultivo de caña de azúcar,11701,CULTIVO DE  CAñA DE AZÚCAR
activity_11802,0111.9,"Cultivo de otros cereales, legumbres y semillas oleaginosas n.c.p",11802,"CULTIVO Y VENTA DE CEREALES, LEGUMBRES Y GRANOS BÁSICOS INCLUIDOS  EN CANASTA BÁSICA"
activity_11901,0119.1,Cultivo de Flores ,11901,CULTIVO DE FLORES DE TODO TIPO
activity_11903,0130.0,Propagación de plantas,11903,VIVEROS
activity_11907,4781.0,"Venta al por menor en puestos de venta y mercados de: alimentos, bebidas y de productos del tabaco",11907,PEQUEÑOS PRODUCTORES AGRICOLAS (FERIAS DEL AGRICULTOR)
activity_12101,0142.0,Cría de caballos y otros equinos,12101,CRíA DE CABALLOS Y OTROS EQUINOS
activity_12102,0141.9,Cría de Búfalos y otra producción  de ganado bovino (vacuno),12102,"PRODUCCION DE SEMEN BOVINO, VENTA DE SEMEN CONGELADO Y DILUYENTE PARA SEMEN"
activity_12103,0144.0,Cría de ovejas y cabras,12103,"CRÍA DE ANIMALES DOMÉSTICOS,COMO: GANADO VACUNO, OVEJAS Y CABRAS"
activity_12201,0145.0,Cría de cerdos ,12201,CRIA DE CERDOS
activity_12202,0146.9,"Cría de otras aves de corral, excepto pollos",12202,CRIA DE ANIMALES DOMESTICADOS (AVES DE CORRAL)
activity_12203,0149.0,Cría de otros animales,12203,CRíA DE MARIPOSAS
activity_12204,0149.0,Cría de otros animales,12204,CRIA Y VENTA DE OTROS ANIMALES SEMIDOMESTICADOS O SALVAJES
activity_12401,0146.9,"Cría de otras aves de corral, excepto pollos",12401,"PRODUCCION Y VENTA DE HUEVOS DE CUALQUIER TIPO, EXCEPTO  LOS DE GALLINA"
activity_12402,0149.0,Cría de otros animales,12402,CRÍA DE ANIMALES Y OBTENCIÓN DE PRODUCTOS DE ANIMALES VIVOS
activity_12403,0146.2,Actividades de granja para la producción de huevos de gallina,12403,PRODUCCION DE HUEVOS DE GALLINA INCLUIDOS EN LA CANASTA BASICA
activity_13001,0150.0,Cultivo de productos agrícolas en combinación con la cría de animales (explotación mixta),13001,CULTIVO DE PRODUCTOS AGRICOLAS EN COMBINACION CON LA CRIA DE ANIMALES
activity_14001,8130.0,Actividades de  paisajismo y servicios de  mantenimiento conexos,14001,SERVICIO DE JARDINERIA Y/O DISEÑO PAISAJISTA
activity_14002,0163.9,Otras actividades posteriores a la cosecha,14002,RECOLECCION DE COSECHAS Y ACTIVIDADES CONEXAS
activity_14003,0161.2,Servicios de fumigación y riego agrícola,14003,FUMIGACION DE CULTIVOS
activity_14004,0161.9,Otros servicios de apoyo a la agricultura,14004,SERVICIO DE PLANTACION DE ARBOLES Y SIMILARES
activity_14005,0161.2,Servicios de fumigación y riego agrícola,14005,MANEJO E INSTALACION DE SISTEMAS DE RIEGO
activity_15001,0170.0,"Caza ordinaria, mediante trampas y actividades de servicio conexas",15001,"CAZA ORDINARIA MEDIANTE TRAMPAS, Y REPOBLACION DE ANIMALES DE CAZA"
activity_20001,0210.0,Silvicultura y otras actividades  forestales,20001,VENTA DE ARBOLES EN PIE (ARBOLES DE REFORESTACION)
activity_20002,0220.0,Extracción de madera,20002,EXTRACCION Y/O VENTA DE MADERA
activity_20005,0210.0,Silvicultura y otras actividades  forestales,20005,"ACTIVIDADES DE CONSERVACIÓN DE BOSQUES. (SERVICIOS AMBIENTALES, VENTA DE OXÍGENO)"
activity_50001,0311.0,Pesca marítima,50001,PESCADORES ARTESANALES EN PEQ. ESCALA
activity_50002,0311.0,Pesca marítima,50002,PESCADORES ARTESANALES MEDIOS
activity_50003,0321.0,Acuicultura marina,50003,"CRIADERO DE PECES, CRUSTACEOS O MOLUSCOS. COMERCIALIZACION DE LARVAS DE ESPECIES"
activity_50005,0311.0,Pesca marítima,50005,PESCADORES EN GRAN ESCALA
activity_101001,0510.0,Extracción de carbón de piedra ,101001,EXTRACCION Y AGLOMERACION DE CARBON DE PIEDRA
activity_111001,0620.0,Extracción de gas natural,111001,EXTRACCION DE PETROLEO CRUDO Y GAS NATURAL
activity_120001,0721.0,Extracción de minerales metalíferos no ferrosos,120001,EXTRACCIÓN DE MINERALES DE URANIO Y TORIO
activity_141001,0810.0,"Extracción de piedra, arena y arcilla",141001,"EXTRACCION DE PIEDRA, ARENA Y ARCILLA"
activity_142101,0891.0,Extracción de minerales para la fabricación de abonos  y productos químicos,142101,EXTRACCION DE MINERALES Y SUSTANCIAS PARA LA FABRICACION DEABONOS
activity_142201,0893.0,Extracción de sal,142201,EXTRACCION DE SAL
activity_142901,0899.0,Explotación de otras minas y canteras n.c.p,142901,EXPLOTACION DE OTRAS MINAS Y CANTERAS N.C.P.
activity_142902,4690.0,Venta al por mayor de otros productos no especializada,142902,VENTA DE ASFALTO/MEZCLA ASFALTICA
activity_151101,1010.9,Elaboración y conservación de otro tipo de carnes n.c.p,151101,"ELABORACION Y CONSERVACIÓN DE CARNE  Y EMBUTIDOS DE GANADO VACUNO, PORCINO  Y DE AVES"
activity_151102,151102,OPERACIÓN DE MATADEROS QUE REALIZAN ACTIVIDADES DE MATANZA DE ANIMALES,151102,OPERACIÓN DE MATADEROS QUE REALIZAN ACTIVIDADES DE MATANZA DE ANIMALES
activity_151103,1010.1,Elaboración y conservación de carne y embutidos de ganado vacuno y porcino,151103,PRODUCCION DE CUEROS Y PIELES SIN CURTIR
activity_151105,1010.1,Elaboración y conservación de carne y embutidos de ganado vacuno y porcino,151105,"PRODUCCION Y VENTA DE EMBUTIDOS EMPACADOS, ENVASADO Y ENLATADO"
activity_151201,1020.0,"Elaboración  y conservación de pescados, crustáceos y moluscos ",151201,"ELABORACIóN Y CONSERVACIóN DE PESCADO, CRUSTÁCEOS Y MOLUSCOS"
activity_151301,1030.0,"Elaboración y conservación de frutas, legumbres y hortalizas (vegetales)",151301,"ELABORACION Y CONSERVACION DE FRUTAS, LEGUMBRES Y HORTALIZAS"
activity_151304,1030.0,"Elaboración y conservación de frutas, legumbres y hortalizas (vegetales)",151304,PRODUCCIóN DE CONCENTRADOS PARA JUGOS (CITRICULTURA)
activity_151401,1040.0,Elaboración de aceites y grasas de origen vegetal y animal,151401,ELABORACION Y VENTA DE ACEITES  Y GRASAS DE ORIGEN VEGETAL Y ANIMAL
activity_152001,1050.0,Elaboración de productos lácteos,152001,PRODUCCIóN DE HELADOS Y OTROS PRODUCTOS SIMILARES
activity_152002,1050.0,Elaboración de productos lácteos,152002,ELABORACIÓN Y VENTA DE PRODUCTOS LÁCTEOS NO INCLUIDOS EN CANASTA BÁSICA
activity_152003,1050.0,Elaboración de productos lácteos,152003,ELABORACIÓN DE PRODUCTOS DE MOLINERÍA NO INCLUIDOS CANASTA BÁSICA
activity_153101,1061.9,Elaboración de productos de molinería excepto arroz,153101,SERVICIO DE MOLIENDA
activity_153102,1061.9,Elaboración de productos de molinería excepto arroz,153102,ELABORACIÓN DE PRODUCTOS DE MOLINERÍA NO INCLUIDOS CANASTA BÁSICA
activity_153103,1061.1,Beneficio de arroz,153103,BENEFICIO DE ARROZ
activity_153104,1061.9,Elaboración de productos de molinería excepto arroz,153104,ELABORACIÓN DE PRODUCTOS DE MOLINERÍA INCLUIDOS EN CANASTA BÁSICA
activity_153201,1062.0,Elaboración de almidones y productos derivados del almidón,153201,ELABORACION DE PRODUCTOS DERIVADOS DE ALMIDON
activity_153301,1080.0,Elaboración de alimentos preparados para animales,153301,ELABORACION DE ALIMENTOS PARA ANIMALES DESTINADOS AL CONSUMO HUMANO
activity_153302,1080.0,Elaboración de alimentos preparados para animales,153302,ELABORACION DE PACAS DE HENO
activity_154101,1071.9,"Elaboración de otros productos de panadería, excepto elaboración de galletas",154101,VENTA DE PAN Y OTROS PRODUCTOS SIMILARES GRAVADOS CON IVA
activity_154102,1071.9,"Elaboración de otros productos de panadería, excepto elaboración de galletas",154102,ELABORACIÓN Y VENTA DE PRODUCTOS DE PANADERIA NO INCLUIDOS EN CANASTA BÁSICA
activity_154104,1071.9,"Elaboración de otros productos de panadería, excepto elaboración de galletas",154104,ELABORACIÓN Y VENTA DE PRODUCTOS DE PANADERIA INCLUIDOS EN CANASTA BÁSICA
activity_154201,1072.0,Elaboración de azúcar y otros productos derivados de la caña de  azúcar ,154201,ELABORACIÓN  Y VENTA DE AZÚCAR Y PRODUCTOS DERIVADOS DE LA CAÑA DE AZÚCAR
activity_154301,1073.0,"Elaboración de cacao, chocolate y productos de confitería",154301,ELABORACION DE CACAO
activity_154302,1073.0,"Elaboración de cacao, chocolate y productos de confitería",154302,ELABORACIÓN DE CHOCOLATE
activity_154303,1073.0,"Elaboración de cacao, chocolate y productos de confitería",154303,"ELABORACION DE DULCES, GOLOSINAS Y CONSERVAS EN AZUCAR"
activity_154401,1074.0,"Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares",154401,"ELABORACIÓN DE MACARRONES, FIDEOS, ALCUZCUZ Y PRODUCTOS FARINÁCEOS SIMILARES"
activity_154402,1074.0,"Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares",154402,"ELABORACIÓN DE MACARRONES, FIDEOS, ALCUZCUZ Y PRODUCTOS FARINÁCEOS SIMILARES INCLUIDOS EN CANASTA BÁSICA"
activity_154902,1079.9,Elaboración de otros productos alimenticios n.c.p,154902,FABRICACION DE PRODUCTOS ALIMENTICIOS PREPARADOS N.C.P. (NO CONTEMPLADOS EN OTRA
activity_154903,3530.0,Suministro de vapor y aire acondicionado,154903,FABRICACIóN DE HIELO
activity_154904,0163.1,Beneficio de café,154904,"FABRICACIóN DE CAFÉ (EXCEPTO EL ENVASADO, ENLATADO, SOLUBLEY EL DESCAFEINADO)"
activity_154905,1061.9,Elaboración de productos de molinería excepto arroz,154905,ELABORACION DE PRODUCTOS DE MAIZ EXENTOS DE IVA
activity_154908,1061.9,Elaboración de productos de molinería excepto arroz,154908,ELABORACION DE PRODUCTOS DE MAIZ GRAVADOS CON IVA
activity_155101,1101.0,"Destilación, rectificación y mezcla de bebidas alcohólicas",155101,ELABORAC. RECTIFICAC MEZCLA BEBIDAS ALCOHOLICAS/PROD. DE ALCOHOL ETÍLICO (SUSTAN
activity_155103,1101.0,"Destilación, rectificación y mezcla de bebidas alcohólicas",155103,ELABORACION DE BEBIDAS CON PORCENTAJE DE ALCOHOL POR VOLUMEN MENOR AL 15%.
activity_155301,1103.0,Elaboración de bebidas malteadas y de malta,155301,ELABORACION DE BEBIDAS MALTEADAS Y DE MALTA NO ARTESANALES
activity_155302,1103.0,Elaboración de bebidas malteadas y de malta,155302,ELABORACION ARTESANAL DE BEBIDAS MALTEADAS Y DE MALTA.
activity_155403,1104.0,Elaboración de bebidas no alcohólicas;  producción de aguas minerales y otras aguas  embotelladas,155403,ELABORACION DE BEBIDAS NO ALCOHOLICAS / GASEOSAS / AGUA MINERAL Y DE MANANTIAL
activity_155404,1079.9,Elaboración de otros productos alimenticios n.c.p,155404,ELABORACION DE CONCENTRADO PARA BEBIDAS NATURALES Y GASEOSAS
activity_160001,1200.0,Elaboración de productos de tabaco,160001,ELABORACION DE PRODUCTOS DE TABACO
activity_171101,1312.0,Tejedura de productos textiles,171101,FABRICACION DE TODO TIPO DE TELAS Y/O HILOS
activity_171201,1313.0,Acabado de productos textiles,171201,MAQUILA DE PRODUCTOS TEXTILES
activity_171202,1313.0,Acabado de productos textiles,171202,HIDROFUGADO/IMPERMEABILIZADO
activity_172101,1392.0,"Fabricación de artículos confeccionados con materiales textiles, excepto prendas de vestir",172101,"FABRICACION DE ARTICULOS CONFECCIONADOS DE MATERIALES TEXTILES, EXEPTO PRENDAS D"
activity_172103,7410.0,Actividades especializadas de diseño,172103,DISEÑO ARTISTICO PARA COSTURA (MOLDES)
activity_172201,1393.0,Fabricación de tapices y alfombras,172201,FABRICACION DE TAPICES Y ALFOMBRAS
activity_172301,1394.0,"Fabricación de cuerdas, cordeles, bramantes y redes",172301,"FABRICACION DE CUERDAS, CORDELES,BRAMANTES Y REDES"
activity_172302,1394.0,"Fabricación de cuerdas, cordeles, bramantes y redes",172302,FABRICACION DE HILOS Y CUERDAS PARA USO AGRICOLA Y PESCA
activity_172902,1313.0,Acabado de productos textiles,172902,SERVICIO DE BORDADO A MANO O A MAQUINA
activity_173001,1391.0,Fabricación de tejidos de punto y ganchillo,173001,FABRICACION DE TEJDOS Y ARTICULOS DE PUNTO Y GANCHILLO
activity_181001,1410.9,"Fabricación de otras prendas de vestir, excepto ropa interior y prendas de piel ",181001,SERVICIOS DE COSTURA Y SASTRERIA (COSTURERAS Y SASTRES)
activity_181002,1410.9,"Fabricación de otras prendas de vestir, excepto ropa interior y prendas de piel ",181002,FABRICACION DE PRENDAS DE VESTIR (ROPA DE TODO TIPO)
activity_182001,1511.0,Curtido y adobo de cueros; adobo y teñido de pieles,182001,ADOBO Y TEÑIDO DE PIELES; FABRICACIÓN DE ARTÍCULOS DE PIEL NATURAL O ARTIFICIAL
activity_191101,1512.0,"Fabricación de maletas, bolsos de mano y de artículos similares, y artículos de talabartería o guarnicionería",191101,"FABRICACIóN DE MALETAS, BOLSOS DE MANO Y ARTICULOS SIMILARES"
activity_192001,1520.0,Fabricación de calzado,192001,FABRICACION DE  TODO TIPO DE ZAPATOS EXEPTO EL ORTOPEDICO
activity_201002,1610.0,Aserrado y acepilladura de madera,201002,ASERRADO Y ACEPILLADURA DE MADERA
activity_202101,1621.0,Fabricación de hojas de madera para enchapado y tableros a base de madera,202101,"FABRICACIÓN DE HOJAS DE MADERA PARA ENCHAPADO Y TABLEROS COMO PLYWOOD, DURPANEL"
activity_202201,1622.0,Fabricación de partes y piezas de carpimtería para edificios y construcciones,202201,FABRICACION DE PARTES Y PIEZAS DE CARPINTERIA PARA EDIFICIOS Y CONSTRUCCIONES
activity_202301,1622.0,Fabricación de partes y piezas de carpimtería para edificios y construcciones,202301,FABRICACIóN DE TARIMAS
activity_202902,3290.0,Otras industrias manufactureras n.c.p,202902,"FABRICACIóN  Y/O VENTA DE ATAUDES (CAJAS MORTUORIAS, FERETROS)."
activity_210101,1701.0,"Fabricación de pasta de madera , papel y cartón",210101,FABRICACION DE PAPEL Y CARTON Y ENVASES DE PAPEL Y CARTON
activity_210201,1709.0,Fabricación de otros artículos del papel y cartón,210201,FABRICACION DE OTROS ARTICULOS DE PAPEL Y CARTON
activity_221101,5811.0,Edición de libros,221101,EDICION DE LIBROS DE TEXTOS
activity_221201,5813.0,"Edición de periódicos, diarios y revistas",221201,"EDICION DE PERIODICOS, REVISTAS Y OTRAS PUBLICACIONES PERIODICAS"
activity_221901,7410.0,Actividades especializadas de diseño,221901,ARTES GRáFICAS
activity_222102,1811.0,Impresión,222102,TIPOGRAFIA  Y/O LITOGRAFIA (IMPRENTA)
activity_222104,1811.0,Impresión,222104,IMPRESIÓN DIGITAL
activity_222105,1811.0,Impresión,222105,SERIGRAFIA
activity_223001,1820.0,Reproducción de grabaciones,223001,REPRODUCCION DE GRABACIONES
activity_232001,1920.0,Fabricación de los productos de la refinación del petróleo,232001,REFINERIAS DE PETROLEO
activity_232002,1920.0,Fabricación de los productos de la refinación del petróleo,232002,FABRICACIÓN DE PRODUCTOS DIVERSOS DERIVADOS DEL PETRÓLEO
activity_232005,2011.0,Fabricación de sustancias químicas básicas,232005,ELABORACION DE BIOCOMBUSTIBLES
activity_241101,2011.0,Fabricación de sustancias químicas básicas,241101,FABRICACION DE SUSTANCIAS QUIMICAS Y GASES INDUSTRIALES EXCEPTO ABONOS
activity_241201,2012.0,Fabricación abonos y compuestos de nitrógeno,241201,FABRICACION DE ABONOS Y COMPUESTOS DE NITROGENO (ORGANICOS Y QUIMICOS)
activity_241301,2013.0,Fabricación de plásticos y de caucho sintético en formas primarias,241301,FABRICACION DE PLASTICOS Y CAUCHO SINTETICO EN FORMAS PRIMARIAS
activity_241302,2013.0,Fabricación de plásticos y de caucho sintético en formas primarias,241302,FABRICACIÓN DE RESINAS
activity_242101,2021.0,Fabricación de plaguicidas  y de otros productos químicos de uso agropecuario,242101,FABRICACION DE PLAGUICIDAS Y OTROS PRODUCTOS QUIMICOS DE USO AGROPECUARIO
activity_242201,2022.0,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas",242201,"FABRICACIÓN DE PINTURAS, BARNICES Y PRODUCTOS DE REVESTIMI-TO SIMILARES"
activity_242202,2022.0,"Fabricación de pinturas, barnices y productos de revestimiento similares, tintas de imprenta y masillas",242202,FABRICACION DE TINTAS DE IMPRENTAS
activity_242301,2100.0,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y de productos botánicos de uso farmacéutico",242301,"FABRICACIÓN PRODUCTOS FARMACÉUTICOS, SUSTANCIAS QUÍMICAS  Y PRODUCTOS BOTANICOS"
activity_242401,2023.1,"Fabricación de jabones y detergentes, preparados para limpiar y pulir",242401,"FABRICACION JABONES, DETERGENTES, PREPARADOS DE TOCADOR, PARA LIMPIAR PULIR "
activity_242404,2023.2,Fabricación de perfumes y preparados de tocador,242404,FABRICACION DE JABONES DE TOCADOR
activity_242405,2023.1,"Fabricación de jabones y detergentes, preparados para limpiar y pulir",242405,FABRICACION DE JABONES PARA LAVAR (EXCEPTO PREPARACIONES TENSO ACTIVAS USADAS
activity_242406,2023.1,"Fabricación de jabones y detergentes, preparados para limpiar y pulir",242406,"FABRICACION DE CERAS, ABRILLANTADORES, LUSTRADORES Y PREPARACIONES SIMILARES"
activity_242901,2029.0,Fabricación de otros productos químicos n.c.p,242901,FABRICACION DE OTROS PRODUCTOS QUIMICOS.
activity_242902,2029.0,Fabricación de otros productos químicos n.c.p,242902,FABRICACION DE PEGAMENTOS Y ADHESIVOS
activity_242903,3311.0,Reparación de productos elaborados de metal,242903,REPARACION DE ARMAS DE FUEGO
activity_243001,2030.0,Fabricación de fibras artificiales ,243001,FABRICACION DE FIBRAS SINTETICAS
activity_251101,2211.0,Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho,251101,FABRICACION DE LLANTAS Y CUBIERTAS PARA EQUIPO Y MAQUINARIAMOVIL
activity_251102,2211.0,Fabricación de cubiertas y cámaras de caucho; recauchutado y renovación de cubiertas de caucho,251102,REENCAUCHADORA DE LLANTAS
activity_251901,2219.0,Fabricación de otros productos de caucho,251901,FABRICACIÓN DE OTROS PRODUCTOS DE CAUCHO
activity_252001,2220.9,Fabricación de otros productos de plástico,252001,FABRICACION DE ARTICULOS DE PLASTICO
activity_261001,2310.0,Fabricación de vidrio y de productos de vidrio,261001,FABRICACION DE VIDRIO Y PRODUCTOS DE VIDRIO
activity_269101,2393.0,Fabricación de otros productos de cerámica y porcelana,269101,FABRICACIÓN PRODUCTOS DE CERÁMICA BARRO LOZA Y/O PORCELANANO REFRACTARIA USO NO ESTRUCTURAL
activity_269201,2391.0,Fabricación de productos refractarios,269201,FABRICACION DE PRODUCTOS DE CERAMICA REFRACTARIA
activity_269301,2392.0,Fabricación material de arcilla para la construcción,269301,FABRICACIÓN DE PRODUCTOS DE ARCILLA Y CERÁMICA NO REFRACTARIAS PARA USO ESTRUCTURAL
activity_269401,2394.0,"Fabricación de cemento, de la cal y del yeso",269401,"FABRICACIÓN Y/O VENTA DE CEMENTO, CAL Y YESO"
activity_269501,2395.0,"Fabricación de artículos de hormigón, de cemento y de yeso",269501,"FABRICACION DE ARTÍCULOS DE CEMENTO, YESO Y HORMIGON PARA LA CONSTRUCCION"
activity_269601,2396.0,"Corte, tallado y acabado de la piedra",269601,"CORTE, TALLADO Y ACABADO DE LA PIEDRA"
activity_269901,2399.0,Fabricación de otros productos minerales no metálicos n.c.p,269901,FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS N.C.P.
activity_271001,2410.0,Industrias básicas de hierro y acero ,271001,INDUSTRIAS BÁSICAS DE HIERRO Y ACERO
activity_272001,2420.0,Fabricación de productos primarios de metales preciosos y metales no ferrosos,272001,FABRICACIÓN DE PRODUCTOS PRIMARIOS DE METALES PRECIOSOS Y METALES NO FERROSOS
activity_273101,2431.0,Fundición de hierro y acero,273101,FUNDICION DE HIERRO Y ACERO
activity_273201,2432.0,Fundición de metales no ferrosos,273201,FUNDICIÓN DE METALES NO FERROSOS
activity_281101,2511.0,Fabricación de productos metálicos para uso estructural,281101,FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL
activity_281201,2512.0,"Fabricación de tanques, depósitos y recipientes de metal",281201,"FABRICACIÓN DE TANQUES, DEPÓSITOS Y RECIPIENTES DE METAL"
activity_281301,2513.0,"Fabricación de los generadores del vapor, excepto calderas de agua caliente para calefacción central",281301,"FABRICACIÓN GENERADORES DE VAPOR, EXCEPTO CALDERAS DE AGUA CALIENTE PARA CALEFACCIÓN"
activity_289201,2592.0,Tratamiento y revestimiento de metales,289201,SERVICIOS DE SOLDADURA
activity_289202,2592.0,Tratamiento y revestimiento de metales,289202,SERVICIO DE TRATAMIENTO Y REVESTIMIENTO DE TODO TIPO DE MATERIALES
activity_289302,2592.0,Tratamiento y revestimiento de metales,289302,HOJALATERIA
activity_289304,2592.0,Tratamiento y revestimiento de metales,289304,TALLER DE MECáNICA DE PRECISIÓN
activity_289305,2599.0,Fabricación de otros productos de metal n.c.p,289305,"FABRICACION DE PIEZAS, ARTICULOS Y ACCESORIOS DE METAL INCLUYE LAS CERRAJERIAS."
activity_289306,2592.0,Tratamiento y revestimiento de metales,289306,SERVICIOS DE TORNO (MECANICA DE PRECISION)
activity_289902,2599.0,Fabricación de otros productos de metal n.c.p,289902,FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL N.C.P.
activity_290001,3312.0,Reparación de maquinaria,290001,SERVICIO DE REPARACION DE MAQUINARIA Y EQUIPO.
activity_290003,3312.0,Reparación de maquinaria,290003,SERVICIO DE MANTENIMIENTO DE MAQUINARIA Y EQUIPO.
activity_291101,2811.0,"Fabricación de motores y turbinas, excepto motores para aeronaves, vehículos automotores y motocicletas",291101,"FABRICACIÓN DE MOTORES Y TURBINAS, EXCEPTO MOTORES PARA AERONAVES, VEHÍCULOS AUT"
activity_291201,2813.0,"Fabricación de otras bombas, compresores, grifos y válvulas",291201,"FABRICACIÓN DE BOMBAS, COMPRESORES, GRIFOS Y VÁLVULAS"
activity_291202,4659.0,Venta al por mayor de otro tipo de maquinaria y equipo,291202,VENTA DE BOMBAS DE AGUA
activity_291401,2815.0,"Fabricación de hornos, hogueras  y quemadores ",291401,FABRICACIÓN DE HORNOS Y QUEMADORES
activity_291901,3312.0,Reparación de maquinaria,291901,REPARACION DE EQUIPO DE REFRIGERACION Y CONGELACION
activity_291903,3312.0,Reparación de maquinaria,291903,INSTALACION Y/O MANTENIMIENTO DE EQUIPO DE REFRIGERACION Y CONGELACION
activity_292101,2821.0,Fabricación de maquinaria agropecuaria y forestal,292101,FABRICACION DE MAQUINARIA AGRICOLA
activity_292201,2822.0,Fabricación de maquinarias para la conformación de metales y de máquinas herramienstas,292201,FABRICACIÓN DE MÁQUINAS HERRAMIENTA
activity_292301,2823.0,Fabricación de maquinaria para metalúrgica,292301,FABRICACIÓN DE MAQUINARIA METALÚRGICA
activity_292401,2824.0,Fabricación de maquinaria para explotación de minas y canteras y para obras de construcción,292401,FABRICACIÓN DE MAQUINARIA PARA LA EXPLOTACIÓN DE MINAS Y CANTERAS
activity_292402,4390.0,Otras actividades especializadas de la construcción,292402,PERFORACION DE POZOS
activity_292501,2825.0,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",292501,"FABRICACIÓN DE MAQUINARIA PARA LA ELABORACIÓN DE ALIMENTOS,BEBIDAS Y TABACO"
activity_292601,2826.0,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros",292601,"FABRICACIÓN MAQUINARIA PARA LA ELABORACIÓN DE PRODUCTOS TEXTILES, PRENDAS DE VES"
activity_292701,2520.0,Fabricación de armas y municiones,292701,FABRICACIÓN DE ARMAS Y MUNICIONES
activity_292901,2829.0,Fabricación de otros tipos de maquinaria de uso especial,292901,FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA DE USO ESPECIAL
activity_293001,2750.0,Fabricación de aparatos de uso doméstico,293001,FABRICACIÓN DE APARATOS DE USO DOMÉSTICO N.C.P.
activity_300001,2817.0,Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipos periféricos),300001,"FABRICACIÓN DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMÁTICA"
activity_311001,2710.0,"Fabricación de motores eléctricos, generadores, transformadores eléctricos y aparatos  de distribución y control de la energía eléctrica",311001,"FABRICACION DE MOTORES, GENERADORES Y TRANSFORMADORES ELECTRICOS, PARTES Y ACCESORIOS"
activity_313001,2732.0,Fabricación de otros hilos y cables  eléctricos,313001,FABRICACIÓN DE HILOS Y CABLES AISLADOS
activity_314001,2720.0,Fabricación de baterias y acumuladores,314001,"FABRICACION DE PILAS, BATERIAS Y ACUMULADORES"
activity_315001,2740.0,Fabricación de equipos de iluminación eléctricos,315001,FABRICACION DE LAMPARAS ELECTRICAS Y EQUIPO DE ILUMINACION
activity_319001,2790.0,Fabricación de otro equipo eléctrico,319001,FABRICACIÓN DE OTROS TIPOS DE EQUIPO ELÉCTRICO N.C.P.
activity_321001,2610.0,Fabricación de componentes y tableros electrónicos,321001,MANUFACTURA O FABRICACION DE OTROS COMPONENTES ELECTRONICOS
activity_321002,2610.0,Fabricación de componentes y tableros electrónicos,321002,DISEÑO DE COMPONENTES ELECTRONICOS
activity_322001,2630.0,Fabricación de equipos de comunicaciones,322001,FABRICACION DE TRANSMISORES Y RECEPTORES DE RADIO Y TELEVISION
activity_331101,3250.0,Fabricación de instrumentos y suministros médicos y odontológicos,331101,FABRICACION  DE PROTESIS EN GENERAL
activity_331102,3250.0,Fabricación de instrumentos y suministros médicos y odontológicos,331102,FABRICACION Y COMERCIALIZACION DE EQUIPO MEDICO
activity_331103,3250.0,Fabricación de instrumentos y suministros médicos y odontológicos,331103,FABRICACION Y COMERCIALIZACION DE ZAPATOS ORTOPEDICOS
